,quadrante,caracteristica
18480,Eficiente (D-R+),Preço_Outros
18481,Eficiente (D-R+),Preço_Outros
18482,Estável (D-R-),Preço_Outros
18483,Eficiente (D-R+),Preço_Outros
18484,Lucrativo (D+R+),Preço_Outros
18485,Lucrativo (D+R+),Preço_Outros
18486,Eficiente (D-R+),Preço_Outros
18487,Eficiente (D-R+),Preço_Outros
18488,Eficiente (D-R+),Preço_Outros
18489,Eficiente (D-R+),Preço_Outros
18490,Eficiente (D-R+),Preço_Outros
18491,Eficiente (D-R+),Preço_Outros
18492,Eficiente (D-R+),Preço_Outros
18493,Eficiente (D-R+),Preço_Outros
18494,Lucrativo (D+R+),Preço_Outros
18495,Eficiente (D-R+),Preço_Outros
18496,Lucrativo (D+R+),Preço_Outros
18497,Lucrativo (D+R+),Preço_Outros
18498,Lucrativo (D+R+),Preço_Outros
18499,Lucrativo (D+R+),Preço_Outros
18500,Desafiador (D+R-),Preço_Outros
18501,Lucrativo (D+R+),Preço_Outros
18502,Lucrativo (D+R+),Preço_Outros
18503,Lucrativo (D+R+),Preço_Outros
18504,Lucrativo (D+R+),Preço_Outros
18505,Lucrativo (D+R+),Preço_Outros
18506,Lucrativo (D+R+),Preço_Outros
18507,Lucrativo (D+R+),Preço_Outros
18508,Lucrativo (D+R+),Preço_Outros
18509,Lucrativo (D+R+),Preço_Outros
18510,Eficiente (D-R+),Preço_Outros
18511,Eficiente (D-R+),Preço_Outros
18512,Desafiador (D+R-),Preço_Outros
18513,Estável (D-R-),Preço_Outros
18514,Lucrativo (D+R+),Preço_Outros
18515,Lucrativo (D+R+),Preço_Outros
18516,Eficiente (D-R+),Preço_Outros
18517,Eficiente (D-R+),Preço_Outros
18518,Eficiente (D-R+),Preço_Outros
18519,Lucrativo (D+R+),Preço_Outros
18520,Estável (D-R-),Preço_Outros
18521,Desafiador (D+R-),Preço_Outros
18522,Desafiador (D+R-),Preço_Outros
18523,Lucrativo (D+R+),Preço_Outros
18524,Lucrativo (D+R+),Preço_Outros
18525,Estável (D-R-),Preço_Outros
18526,Eficiente (D-R+),Preço_Outros
18527,Eficiente (D-R+),Preço_Outros
18528,Eficiente (D-R+),Preço_Outros
18529,Eficiente (D-R+),Preço_Outros
18530,Desafiador (D+R-),Preço_Outros
18531,Estável (D-R-),Preço_Outros
18532,Lucrativo (D+R+),Preço_Outros
18533,Lucrativo (D+R+),Preço_Outros
18534,Desafiador (D+R-),Preço_Outros
18535,Lucrativo (D+R+),Preço_Outros
18536,Desafiador (D+R-),Preço_Outros
18537,Desafiador (D+R-),Preço_Outros
18538,Lucrativo (D+R+),Preço_Outros
18539,Desafiador (D+R-),Preço_Outros
18540,Lucrativo (D+R+),Preço_Outros
18541,Lucrativo (D+R+),Preço_Outros
18542,Lucrativo (D+R+),Preço_Outros
18543,Lucrativo (D+R+),Preço_Outros
18544,Lucrativo (D+R+),Preço_Outros
18545,Lucrativo (D+R+),Preço_Outros
18546,Eficiente (D-R+),Preço_Outros
18547,Eficiente (D-R+),Preço_Outros
18548,Estável (D-R-),Preço_Outros
18549,Estável (D-R-),Preço_Outros
18550,Lucrativo (D+R+),Preço_Outros
18551,Desafiador (D+R-),Preço_Outros
18552,Eficiente (D-R+),Preço_Outros
18553,Eficiente (D-R+),Preço_Outros
18554,Eficiente (D-R+),Preço_Outros
18555,Lucrativo (D+R+),Preço_Outros
18556,Estável (D-R-),Preço_Outros
18557,Estável (D-R-),Preço_Outros
18558,Estável (D-R-),Preço_Outros
18559,Eficiente (D-R+),Preço_Outros
18560,Eficiente (D-R+),Preço_Outros
18561,Eficiente (D-R+),Preço_Outros
18562,Lucrativo (D+R+),Preço_Outros
18563,Estável (D-R-),Preço_Outros
18564,Eficiente (D-R+),Preço_Outros
18565,Eficiente (D-R+),Preço_Outros
18566,Eficiente (D-R+),Preço_Outros
18567,Estável (D-R-),Preço_Outros
18568,Estável (D-R-),Preço_Outros
18569,Eficiente (D-R+),Preço_Outros
18570,Eficiente (D-R+),Preço_Outros
18571,Desafiador (D+R-),Preço_Outros
18572,Desafiador (D+R-),Preço_Outros
18573,Lucrativo (D+R+),Preço_Outros
18574,Lucrativo (D+R+),Preço_Outros
18575,Lucrativo (D+R+),Preço_Outros
18576,Desafiador (D+R-),Preço_Outros
18577,Lucrativo (D+R+),Preço_2
18578,Lucrativo (D+R+),Preço_2
18579,Lucrativo (D+R+),Preço_2
18580,Lucrativo (D+R+),Preço_2
18581,Lucrativo (D+R+),Preço_2
18582,Lucrativo (D+R+),Preço_2
18583,Estável (D-R-),Preço_2
18584,Desafiador (D+R-),Preço_2
18585,Estável (D-R-),Preço_2
18586,Estável (D-R-),Preço_2
18587,Estável (D-R-),Preço_2
18588,Estável (D-R-),Preço_2
284,Eficiente (D-R+),Público_Outros
285,Eficiente (D-R+),Público_Outros
286,Lucrativo (D+R+),Público_Outros
287,Estável (D-R-),Público_Outros
288,Lucrativo (D+R+),Público_Outros
289,Desafiador (D+R-),Público_Outros
290,Lucrativo (D+R+),Público_Outros
291,Estável (D-R-),Público_Outros
292,Estável (D-R-),Público_Outros
293,Desafiador (D+R-),Público_Outros
294,Estável (D-R-),Público_Outros
295,Lucrativo (D+R+),Público_Outros
296,Estável (D-R-),Público_Outros
297,Desafiador (D+R-),Público_Outros
298,Desafiador (D+R-),Público_Outros
299,Estável (D-R-),Público_Outros
300,Lucrativo (D+R+),Público_Outros
301,Desafiador (D+R-),Público_Outros
302,Estável (D-R-),Público_Outros
303,Desafiador (D+R-),Público_Outros
304,Desafiador (D+R-),Público_Outros
305,Estável (D-R-),Público_Outros
306,Desafiador (D+R-),Público_Outros
307,Desafiador (D+R-),Público_Outros
308,Lucrativo (D+R+),Público_Outros
309,Desafiador (D+R-),Público_Outros
310,Lucrativo (D+R+),Público_Outros
311,Lucrativo (D+R+),Público_Outros
312,Desafiador (D+R-),Público_Outros
313,Desafiador (D+R-),Público_Outros
314,Lucrativo (D+R+),Público_Outros
315,Desafiador (D+R-),Público_Outros
316,Lucrativo (D+R+),Público_Outros
317,Lucrativo (D+R+),Público_Outros
318,Lucrativo (D+R+),Público_Outros
319,Desafiador (D+R-),Público_Outros
320,Desafiador (D+R-),Público_2
321,Desafiador (D+R-),Público_2
322,Lucrativo (D+R+),Público_2
323,Eficiente (D-R+),Público_2
324,Eficiente (D-R+),Público_2
325,Estável (D-R-),Público_2
326,Desafiador (D+R-),Público_Outros
327,Desafiador (D+R-),Público_Outros
328,Desafiador (D+R-),Público_Outros
329,Lucrativo (D+R+),Público_Outros
330,Lucrativo (D+R+),Público_Outros
331,Desafiador (D+R-),Público_Outros
332,Desafiador (D+R-),Público_Outros
333,Desafiador (D+R-),Público_Outros
334,Lucrativo (D+R+),Público_Outros
335,Desafiador (D+R-),Público_Outros
336,Lucrativo (D+R+),Público_Outros
337,Desafiador (D+R-),Público_Outros
338,Desafiador (D+R-),Público_2
339,Lucrativo (D+R+),Público_2
340,Desafiador (D+R-),Público_2
341,Estável (D-R-),Público_2
342,Eficiente (D-R+),Público_2
343,Eficiente (D-R+),Público_2
344,Estável (D-R-),Público_Outros
345,Lucrativo (D+R+),Público_Outros
346,Lucrativo (D+R+),Público_Outros
347,Desafiador (D+R-),Público_Outros
348,Desafiador (D+R-),Público_Outros
349,Desafiador (D+R-),Público_Outros
350,Desafiador (D+R-),Público_Outros
351,Desafiador (D+R-),Público_Outros
352,Lucrativo (D+R+),Público_Outros
353,Estável (D-R-),Público_Outros
354,Lucrativo (D+R+),Público_Outros
355,Estável (D-R-),Público_Outros
356,Lucrativo (D+R+),Público_Outros
357,Desafiador (D+R-),Público_Outros
358,Lucrativo (D+R+),Público_Outros
359,Desafiador (D+R-),Público_Outros
360,Lucrativo (D+R+),Público_Outros
361,Desafiador (D+R-),Público_Outros
362,Desafiador (D+R-),Público_Outros
363,Lucrativo (D+R+),Público_Outros
364,Lucrativo (D+R+),Público_Outros
365,Desafiador (D+R-),Público_Outros
366,Desafiador (D+R-),Público_Outros
367,Desafiador (D+R-),Público_Outros
368,Eficiente (D-R+),Público_2
369,Eficiente (D-R+),Público_2
370,Lucrativo (D+R+),Público_2
371,Lucrativo (D+R+),Público_2
372,Eficiente (D-R+),Público_2
373,Desafiador (D+R-),Público_2
374,Eficiente (D-R+),Público_2
375,Desafiador (D+R-),Público_2
376,Lucrativo (D+R+),Público_2
377,Estável (D-R-),Público_2
378,Eficiente (D-R+),Público_2
379,Eficiente (D-R+),Público_2
380,Eficiente (D-R+),Público_2
381,Eficiente (D-R+),Público_2
382,Estável (D-R-),Público_2
383,Lucrativo (D+R+),Público_2
384,Eficiente (D-R+),Público_2
385,Eficiente (D-R+),Público_2
386,Eficiente (D-R+),Público_2
387,Eficiente (D-R+),Público_2
388,Eficiente (D-R+),Público_2
389,Estável (D-R-),Público_2
390,Eficiente (D-R+),Público_2
391,Lucrativo (D+R+),Público_2
392,Lucrativo (D+R+),Público_Outros
393,Desafiador (D+R-),Público_Outros
394,Desafiador (D+R-),Público_Outros
395,Lucrativo (D+R+),Público_Outros
396,Desafiador (D+R-),Público_Outros
397,Lucrativo (D+R+),Público_Outros
398,Desafiador (D+R-),Público_Outros
399,Lucrativo (D+R+),Público_Outros
400,Lucrativo (D+R+),Público_Outros
401,Desafiador (D+R-),Público_Outros
402,Desafiador (D+R-),Público_Outros
403,Lucrativo (D+R+),Público_Outros
404,Lucrativo (D+R+),Público_2
405,Estável (D-R-),Público_2
406,Eficiente (D-R+),Público_2
407,Desafiador (D+R-),Público_2
408,Eficiente (D-R+),Público_2
409,Eficiente (D-R+),Público_2
410,Estável (D-R-),Público_2
411,Estável (D-R-),Público_Outros
412,Estável (D-R-),Público_Outros
413,Eficiente (D-R+),Público_Outros
414,Eficiente (D-R+),Público_Outros
415,Estável (D-R-),Público_Outros
416,Eficiente (D-R+),Público_2
417,Eficiente (D-R+),Público_2
418,Estável (D-R-),Público_Outros
419,Desafiador (D+R-),Público_2
420,Estável (D-R-),Público_Outros
421,Eficiente (D-R+),Público_Outros
422,Estável (D-R-),Público_Outros
423,Eficiente (D-R+),Público_Outros
424,Estável (D-R-),Público_Outros
425,Eficiente (D-R+),Público_Outros
426,Eficiente (D-R+),Público_2
427,Lucrativo (D+R+),Público_2
428,Lucrativo (D+R+),Público_Outros
429,Desafiador (D+R-),Público_Outros
430,Lucrativo (D+R+),Público_Outros
431,Desafiador (D+R-),Público_Outros
432,Lucrativo (D+R+),Público_Outros
433,Desafiador (D+R-),Público_Outros
434,Lucrativo (D+R+),Público_Outros
435,Lucrativo (D+R+),Público_Outros
436,Lucrativo (D+R+),Público_Outros
437,Lucrativo (D+R+),Público_2
438,Lucrativo (D+R+),Público_2
439,Desafiador (D+R-),Público_2
440,Eficiente (D-R+),Público_2
441,Eficiente (D-R+),Público_2
442,Eficiente (D-R+),Público_2
443,Desafiador (D+R-),Público_Outros
444,Estável (D-R-),Público_Outros
445,Estável (D-R-),Público_Outros
446,Estável (D-R-),Público_Outros
447,Lucrativo (D+R+),Público_Outros
448,Estável (D-R-),Público_Outros
449,Eficiente (D-R+),Público_Outros
450,Desafiador (D+R-),Público_Outros
451,Estável (D-R-),Público_Outros
452,Lucrativo (D+R+),Público_Outros
453,Desafiador (D+R-),Público_Outros
454,Eficiente (D-R+),Público_Outros
455,Desafiador (D+R-),Público_Outros
456,Lucrativo (D+R+),Público_Outros
457,Eficiente (D-R+),Público_Outros
458,Desafiador (D+R-),Público_Outros
459,Desafiador (D+R-),Público_Outros
460,Estável (D-R-),Público_Outros
461,Estável (D-R-),Público_Outros
462,Estável (D-R-),Público_Outros
463,Desafiador (D+R-),Público_Outros
464,Lucrativo (D+R+),Público_Outros
465,Lucrativo (D+R+),Público_Outros
466,Lucrativo (D+R+),Público_Outros
467,Desafiador (D+R-),Público_Outros
468,Desafiador (D+R-),Público_Outros
469,Lucrativo (D+R+),Público_Outros
470,Lucrativo (D+R+),Público_Outros
471,Desafiador (D+R-),Público_Outros
472,Desafiador (D+R-),Público_Outros
473,Lucrativo (D+R+),Público_Outros
474,Lucrativo (D+R+),Público_Outros
475,Lucrativo (D+R+),Público_Outros
476,Desafiador (D+R-),Público_Outros
477,Desafiador (D+R-),Público_Outros
478,Eficiente (D-R+),Público_2
479,Desafiador (D+R-),Público_2
480,Lucrativo (D+R+),Público_2
481,Lucrativo (D+R+),Público_2
482,Eficiente (D-R+),Público_2
483,Eficiente (D-R+),Público_2
484,Lucrativo (D+R+),Público_Outros
485,Lucrativo (D+R+),Público_Outros
486,Desafiador (D+R-),Público_Outros
487,Desafiador (D+R-),Público_Outros
488,Desafiador (D+R-),Público_Outros
489,Lucrativo (D+R+),Público_Outros
490,Desafiador (D+R-),Público_Outros
491,Lucrativo (D+R+),Público_Outros
492,Lucrativo (D+R+),Público_Outros
493,Desafiador (D+R-),Público_Outros
494,Desafiador (D+R-),Público_Outros
495,Desafiador (D+R-),Público_Outros
496,Lucrativo (D+R+),Público_Outros
497,Eficiente (D-R+),Público_2
498,Eficiente (D-R+),Público_2
499,Lucrativo (D+R+),Público_2
500,Lucrativo (D+R+),Público_2
501,Estável (D-R-),Público_2
502,Eficiente (D-R+),Público_2
503,Eficiente (D-R+),Público_2
504,Eficiente (D-R+),Público_2
505,Eficiente (D-R+),Público_2
506,Lucrativo (D+R+),Público_2
507,Desafiador (D+R-),Público_2
508,Eficiente (D-R+),Público_2
509,Desafiador (D+R-),Público_Outros
510,Lucrativo (D+R+),Público_Outros
511,Lucrativo (D+R+),Público_Outros
512,Desafiador (D+R-),Público_Outros
513,Lucrativo (D+R+),Público_Outros
514,Lucrativo (D+R+),Público_Outros
515,Lucrativo (D+R+),Público_Outros
516,Lucrativo (D+R+),Público_Outros
517,Desafiador (D+R-),Público_Outros
518,Desafiador (D+R-),Público_Outros
519,Eficiente (D-R+),Público_2
520,Eficiente (D-R+),Público_2
521,Lucrativo (D+R+),Público_2
522,Lucrativo (D+R+),Público_2
523,Eficiente (D-R+),Público_2
524,Estável (D-R-),Público_2
525,Estável (D-R-),Público_2
526,Eficiente (D-R+),Público_2
527,Eficiente (D-R+),Público_2
528,Eficiente (D-R+),Público_2
529,Eficiente (D-R+),Público_2
530,Lucrativo (D+R+),Público_2
531,Eficiente (D-R+),Público_2
532,Eficiente (D-R+),Público_2
533,Eficiente (D-R+),Público_2
534,Lucrativo (D+R+),Público_2
535,Eficiente (D-R+),Público_2
536,Eficiente (D-R+),Público_2
537,Lucrativo (D+R+),Público_2
538,Eficiente (D-R+),Público_2
539,Eficiente (D-R+),Público_2
540,Eficiente (D-R+),Público_2
541,Eficiente (D-R+),Público_2
542,Estável (D-R-),Público_2
543,Desafiador (D+R-),Público_Outros
544,Lucrativo (D+R+),Público_Outros
545,Desafiador (D+R-),Público_Outros
546,Lucrativo (D+R+),Público_Outros
547,Lucrativo (D+R+),Público_Outros
548,Lucrativo (D+R+),Público_Outros
549,Desafiador (D+R-),Público_Outros
550,Desafiador (D+R-),Público_Outros
551,Lucrativo (D+R+),Público_Outros
552,Desafiador (D+R-),Público_Outros
553,Lucrativo (D+R+),Público_Outros
554,Eficiente (D-R+),Público_2
555,Eficiente (D-R+),Público_2
556,Lucrativo (D+R+),Público_2
557,Lucrativo (D+R+),Público_2
558,Desafiador (D+R-),Público_2
559,Eficiente (D-R+),Público_2
560,Lucrativo (D+R+),Público_Outros
561,Lucrativo (D+R+),Público_Outros
562,Desafiador (D+R-),Público_Outros
563,Desafiador (D+R-),Público_Outros
564,Lucrativo (D+R+),Público_Outros
565,Lucrativo (D+R+),Público_Outros
566,Desafiador (D+R-),Público_Outros
567,Desafiador (D+R-),Público_Outros
568,Lucrativo (D+R+),Público_Outros
569,Lucrativo (D+R+),Público_Outros
570,Lucrativo (D+R+),Público_Outros
571,Desafiador (D+R-),Público_2
572,Eficiente (D-R+),Público_Outros
573,Eficiente (D-R+),Público_Outros
574,Estável (D-R-),Público_Outros
575,Estável (D-R-),Público_Outros
576,Estável (D-R-),Público_Outros
577,Lucrativo (D+R+),Público_2
578,Lucrativo (D+R+),Público_2
579,Eficiente (D-R+),Público_Outros
580,Desafiador (D+R-),Público_2
581,Desafiador (D+R-),Público_Outros
582,Lucrativo (D+R+),Público_Outros
583,Desafiador (D+R-),Público_Outros
584,Desafiador (D+R-),Público_Outros
585,Lucrativo (D+R+),Público_Outros
586,Lucrativo (D+R+),Público_Outros
587,Lucrativo (D+R+),Público_Outros
588,Desafiador (D+R-),Público_Outros
589,Desafiador (D+R-),Público_Outros
590,Desafiador (D+R-),Público_Outros
591,Lucrativo (D+R+),Público_Outros
592,Lucrativo (D+R+),Público_Outros
593,Estável (D-R-),Público_2
594,Eficiente (D-R+),Público_2
595,Eficiente (D-R+),Público_2
596,Eficiente (D-R+),Público_2
597,Lucrativo (D+R+),Público_2
598,Lucrativo (D+R+),Público_2
599,Estável (D-R-),Público_Outros
600,Desafiador (D+R-),Público_Outros
601,Eficiente (D-R+),Público_Outros
602,Estável (D-R-),Público_Outros
603,Lucrativo (D+R+),Público_Outros
604,Eficiente (D-R+),Público_Outros
605,Lucrativo (D+R+),Público_Outros
606,Estável (D-R-),Público_Outros
607,Desafiador (D+R-),Público_Outros
608,Lucrativo (D+R+),Público_Outros
609,Estável (D-R-),Público_Outros
610,Desafiador (D+R-),Público_Outros
611,Lucrativo (D+R+),Público_Outros
612,Lucrativo (D+R+),Público_Outros
613,Eficiente (D-R+),Público_Outros
614,Estável (D-R-),Público_Outros
615,Lucrativo (D+R+),Público_Outros
616,Eficiente (D-R+),Público_Outros
617,Desafiador (D+R-),Público_Outros
618,Estável (D-R-),Público_Outros
619,Lucrativo (D+R+),Público_Outros
620,Desafiador (D+R-),Público_Outros
621,Lucrativo (D+R+),Público_Outros
622,Desafiador (D+R-),Público_Outros
623,Lucrativo (D+R+),Público_Outros
624,Desafiador (D+R-),Público_Outros
625,Lucrativo (D+R+),Público_Outros
626,Desafiador (D+R-),Público_Outros
627,Lucrativo (D+R+),Público_Outros
628,Lucrativo (D+R+),Público_Outros
629,Lucrativo (D+R+),Público_Outros
630,Lucrativo (D+R+),Público_2
631,Lucrativo (D+R+),Público_2
632,Eficiente (D-R+),Público_2
633,Lucrativo (D+R+),Público_2
634,Eficiente (D-R+),Público_2
635,Eficiente (D-R+),Público_2
636,Lucrativo (D+R+),Público_Outros
637,Lucrativo (D+R+),Público_Outros
638,Desafiador (D+R-),Público_Outros
639,Lucrativo (D+R+),Público_Outros
640,Desafiador (D+R-),Público_Outros
641,Lucrativo (D+R+),Público_Outros
642,Desafiador (D+R-),Público_Outros
643,Desafiador (D+R-),Público_Outros
644,Lucrativo (D+R+),Público_Outros
645,Lucrativo (D+R+),Público_Outros
646,Eficiente (D-R+),Público_2
647,Eficiente (D-R+),Público_2
648,Lucrativo (D+R+),Público_2
649,Lucrativo (D+R+),Público_2
650,Eficiente (D-R+),Público_2
651,Lucrativo (D+R+),Público_2
652,Eficiente (D-R+),Público_2
653,Eficiente (D-R+),Público_2
654,Eficiente (D-R+),Público_2
655,Eficiente (D-R+),Público_2
656,Lucrativo (D+R+),Público_2
657,Lucrativo (D+R+),Público_2
658,Lucrativo (D+R+),Público_Outros
659,Desafiador (D+R-),Público_Outros
660,Desafiador (D+R-),Público_Outros
661,Lucrativo (D+R+),Público_Outros
662,Lucrativo (D+R+),Público_Outros
663,Desafiador (D+R-),Público_Outros
664,Lucrativo (D+R+),Público_Outros
665,Lucrativo (D+R+),Público_Outros
666,Desafiador (D+R-),Público_Outros
667,Lucrativo (D+R+),Público_Outros
668,Desafiador (D+R-),Público_Outros
669,Eficiente (D-R+),Público_2
670,Lucrativo (D+R+),Público_2
671,Lucrativo (D+R+),Público_2
672,Eficiente (D-R+),Público_2
673,Eficiente (D-R+),Público_2
674,Desafiador (D+R-),Público_2
675,Eficiente (D-R+),Público_2
676,Desafiador (D+R-),Público_2
677,Lucrativo (D+R+),Público_2
678,Eficiente (D-R+),Público_2
679,Eficiente (D-R+),Público_2
680,Eficiente (D-R+),Público_2
681,Eficiente (D-R+),Público_2
682,Eficiente (D-R+),Público_2
683,Eficiente (D-R+),Público_2
684,Eficiente (D-R+),Público_2
685,Lucrativo (D+R+),Público_2
686,Lucrativo (D+R+),Público_2
687,Eficiente (D-R+),Público_2
688,Lucrativo (D+R+),Público_2
689,Eficiente (D-R+),Público_2
690,Eficiente (D-R+),Público_2
691,Eficiente (D-R+),Público_2
692,Eficiente (D-R+),Público_2
693,Lucrativo (D+R+),Público_Outros
694,Desafiador (D+R-),Público_Outros
695,Lucrativo (D+R+),Público_Outros
696,Lucrativo (D+R+),Público_Outros
697,Lucrativo (D+R+),Público_Outros
698,Lucrativo (D+R+),Público_Outros
699,Lucrativo (D+R+),Público_Outros
700,Desafiador (D+R-),Público_Outros
701,Desafiador (D+R-),Público_Outros
702,Eficiente (D-R+),Público_2
703,Lucrativo (D+R+),Público_2
704,Eficiente (D-R+),Público_2
705,Lucrativo (D+R+),Público_2
706,Lucrativo (D+R+),Público_2
707,Eficiente (D-R+),Público_2
708,Eficiente (D-R+),Público_2
709,Eficiente (D-R+),Público_Outros
710,Estável (D-R-),Público_Outros
711,Eficiente (D-R+),Público_Outros
712,Estável (D-R-),Público_Outros
713,Eficiente (D-R+),Público_2
714,Eficiente (D-R+),Público_Outros
715,Estável (D-R-),Público_Outros
716,Lucrativo (D+R+),Público_2
717,Eficiente (D-R+),Público_2
718,Estável (D-R-),Público_Outros
719,Eficiente (D-R+),Público_Outros
720,Eficiente (D-R+),Público_Outros
721,Estável (D-R-),Público_Outros
722,Estável (D-R-),Público_Outros
723,Eficiente (D-R+),Público_Outros
724,Eficiente (D-R+),Público_2
725,Lucrativo (D+R+),Público_2
726,Lucrativo (D+R+),Público_2
727,Lucrativo (D+R+),Público_Outros
728,Lucrativo (D+R+),Público_Outros
729,Desafiador (D+R-),Público_Outros
730,Desafiador (D+R-),Público_Outros
731,Lucrativo (D+R+),Público_Outros
732,Desafiador (D+R-),Público_Outros
733,Lucrativo (D+R+),Público_Outros
734,Lucrativo (D+R+),Público_Outros
735,Lucrativo (D+R+),Público_Outros
736,Lucrativo (D+R+),Público_2
737,Eficiente (D-R+),Público_2
738,Lucrativo (D+R+),Público_2
739,Lucrativo (D+R+),Público_2
740,Lucrativo (D+R+),Público_2
741,Eficiente (D-R+),Público_2
742,Eficiente (D-R+),Público_2
743,Eficiente (D-R+),Público_Outros
744,Estável (D-R-),Público_Outros
745,Estável (D-R-),Público_Outros
746,Eficiente (D-R+),Público_Outros
747,Estável (D-R-),Público_Outros
748,Estável (D-R-),Público_Outros
749,Lucrativo (D+R+),Público_Outros
750,Desafiador (D+R-),Público_Outros
751,Estável (D-R-),Público_Outros
752,Desafiador (D+R-),Público_Outros
753,Estável (D-R-),Público_Outros
754,Desafiador (D+R-),Público_Outros
755,Lucrativo (D+R+),Público_Outros
756,Lucrativo (D+R+),Público_Outros
757,Desafiador (D+R-),Público_Outros
758,Desafiador (D+R-),Público_Outros
759,Desafiador (D+R-),Público_Outros
760,Lucrativo (D+R+),Público_Outros
761,Desafiador (D+R-),Público_2
762,Estável (D-R-),Público_2
763,Desafiador (D+R-),Público_2
764,Eficiente (D-R+),Público_2
765,Eficiente (D-R+),Público_2
766,Eficiente (D-R+),Público_2
767,Eficiente (D-R+),Público_2
768,Eficiente (D-R+),Público_2
769,Desafiador (D+R-),Público_2
770,Eficiente (D-R+),Público_2
771,Estável (D-R-),Público_2
772,Desafiador (D+R-),Público_2
773,Estável (D-R-),Público_2
774,Eficiente (D-R+),Público_2
775,Eficiente (D-R+),Público_2
776,Desafiador (D+R-),Público_2
777,Eficiente (D-R+),Público_2
778,Estável (D-R-),Público_2
779,Eficiente (D-R+),Público_2
780,Estável (D-R-),Público_2
781,Desafiador (D+R-),Público_2
782,Eficiente (D-R+),Público_2
783,Eficiente (D-R+),Público_2
